image,cx,cy,angle,major,minor,contour_area,aspect_ratio,solidity,mean_red,mean_green,mean_blue,roughness
r228.JPG,717.8765258789062,580.0977783203125,149.22642517089844,81.17048645019531,32.26215744018555,7824.5,0.39746167420077,0.9510758789055356,125.39468098389312,185.8231989012361,219.1779248345611,27.159725589540063
r360.JPG,645.776611328125,664.7821044921875,58.02987289428711,70.38926696777344,24.39928436279297,5279.0,0.34663359079962824,0.9784040871875467,131.1982297621243,203.47280103263876,239.52351097178683,15.751333895297288
r176.JPG,570.9868774414062,619.8521118164062,38.987098693847656,82.33888244628906,26.458086013793945,6667.0,0.3213316142717017,0.9741306097822489,121.96960306920467,191.8607053268408,230.73336284491663,22.886757772665444
r162.JPG,519.8469848632812,668.7468872070312,98.66724395751953,71.6073226928711,24.657459259033203,5411.0,0.34434270590999194,0.9754879313433152,121.4307499102978,194.7773591675637,235.96178686759956,19.736929476805134
r406.JPG,734.4095458984375,753.781005859375,60.354427337646484,74.03572082519531,25.226634979248047,5753.0,0.3407359947073426,0.9804915812706014,130.13173044361668,196.23840162546563,228.90399593633592,20.336088938036365
r016.JPG,590.0516357421875,769.85009765625,81.73356628417969,81.80998229980469,23.92096519470215,6008.0,0.2923966553010641,0.9772260904229352,149.66084989497494,215.69542737114236,238.48295362740345,21.940138530367914
r214.JPG,438.1792907714844,675.8489379882812,143.5146942138672,67.85375213623047,29.728103637695312,6189.5,0.4381202616181045,0.9767077194918907,119.43212990698407,193.19864417468074,231.37379788743496,25.168169855603125
r407.JPG,444.3137512207031,711.78955078125,95.04653930664062,74.08837890625,25.900575637817383,5947.0,0.3495902599055578,0.9864806188116086,142.36832653061225,208.16767346938775,238.52783673469386,27.739066683076175
r228.JPG,692.2363891601562,656.6470947265625,117.56538391113281,75.69740295410156,22.121267318725586,5166.5,0.29223284360414076,0.9820996974590854,110.89220657276995,171.21258215962442,213.12713615023475,19.653663175811822
r189.JPG,585.9041748046875,749.9359741210938,81.27589416503906,82.82353973388672,23.323606491088867,5191.5,0.281606009185649,0.855447758308643,131.64175783422957,193.98127201928426,227.45225292045245,19.315109735760686
r176.JPG,463.86932373046875,704.550537109375,44.91691970825195,69.79634857177734,25.283740997314453,5410.0,0.3622501966748747,0.9758281825821826,119.16870283866331,184.9822134387352,224.34584980237153,25.545026825942607
r228.JPG,606.9949951171875,673.1265869140625,105.62592315673828,68.39254760742188,16.19420623779297,3276.0,0.2367831994027898,0.9415113788457454,109.85396546678373,170.80772607550483,211.1972490488733,25.211476104687524
r200.JPG,727.3683471679688,655.1294555664062,11.485390663146973,72.96703338623047,20.82880401611328,4600.0,0.2854549931591965,0.9634228352628255,119.98490249528203,179.69071084084715,215.4627804571189,21.271831724252216
r361.JPG,587.331787109375,461.4374084472656,73.51126098632812,76.3572006225586,19.174022674560547,4456.0,0.25110955506789323,0.9687954150225102,131.5064935064935,184.5969696969697,218.05216450216452,25.05497104360709
r375.JPG,702.4415283203125,585.734619140625,127.08243560791016,50.17975997924805,21.076322555541992,3242.0,0.4200164082940642,0.9757526101406385,124.34625708320907,180.2901878914405,218.00089472114524,23.939121869682676
r361.JPG,725.3428955078125,507.4931335449219,147.23056030273438,82.56918334960938,26.19394874572754,6547.5,0.31723637903524765,0.9636219227342502,136.57397504456327,186.6013071895425,216.6369578134284,23.793234176565967
r375.JPG,591.80859375,622.3010864257812,150.35704040527344,50.60942840576172,18.649755477905273,2836.0,0.3685035785897566,0.9564268936150057,122.5554428668019,182.14908722109533,220.57167004732926,23.354022370816363
r413.JPG,569.0612182617188,506.9190673828125,123.06848907470703,74.81453704833984,23.22699546813965,5320.0,0.3104609930705314,0.9745019927329881,113.77544910179641,172.4176646706587,209.62967814371257,28.848360017629492
r003.JPG,595.2493286132812,476.93017578125,7.406816005706787,66.56005096435547,28.980070114135742,5835.0,0.43539735463326606,0.962892735059643,126.14092728485657,183.98398932621748,218.0395263509006,26.978390688836825
r361.JPG,673.3341064453125,588.7545166015625,102.19429016113281,81.56266784667969,27.021604537963867,6798.5,0.3312986842063416,0.9818851066878699,127.05917753259779,186.59850981515976,222.03195300186272,15.123056940828732
r413.JPG,712.234130859375,564.5840454101562,41.09699249267578,87.72146606445312,31.330324172973633,8387.0,0.3571568691060607,0.9713729389575241,113.25716654821133,177.28962331201137,215.1490168206586,22.598128409453224
r188.JPG,518.48095703125,534.7780151367188,66.30693817138672,92.44792938232422,28.6307430267334,8118.0,0.3096958819740479,0.9762687026417349,125.93834296724471,185.28925818882468,222.063704238921,18.165038322667616
r375.JPG,664.6075439453125,627.1724853515625,117.28453826904297,42.36153793334961,22.31127166748047,2877.5,0.5266870079784253,0.969101836390894,102.96482412060301,153.99564489112228,198.8278056951424,25.69473075610629
r361.JPG,537.3436279296875,658.0311279296875,170.65167236328125,70.91871643066406,21.19755744934082,4654.5,0.29889933879535574,0.9855450349318555,134.00706566916043,193.5149625935162,225.5577722360765,19.519688638840588
r003.JPG,525.7977294921875,663.78662109375,0.00012827888713218272,70.84265899658203,22.45206642150879,4914.5,0.3169286237913803,0.9835089011123339,124.51844545275202,192.35628329058986,227.4223712763859,17.301282907010695
r349.JPG,616.9166870117188,579.1057739257812,163.53057861328125,75.7110366821289,30.332246780395508,7065.5,0.4006317719270543,0.9793304418407767,128.1018237082067,198.34222160817905,238.59215252832274,17.72148898952632
r017.JPG,569.8169555664062,502.2005920410156,20.55326271057129,82.83363342285156,28.763044357299805,7363.0,0.34723871414005675,0.9837015711560474,140.23431073371367,206.2258192914953,229.3860952633674,15.919606270191272
r163.JPG,728.9187622070312,488.2887878417969,165.25448608398438,64.82084655761719,32.85673141479492,5681.0,0.5068852562051873,0.8490550713131212,109.06107519564478,177.03759782238856,220.93211976862878,21.844209100709644
r375.JPG,506.4583740234375,664.7731323242188,2.9519402980804443,43.44642639160156,17.423845291137695,2268.0,0.401042081898497,0.953663390482556,106.71838111298483,166.50885328836424,210.95910623946037,23.214559050922546
r413.JPG,517.0631713867188,547.0640869140625,113.10021209716797,77.56779479980469,24.97728729248047,5582.0,0.32200589635098614,0.9170927186772251,109.96413575927222,175.93317004898532,216.39205738278517,27.312331453688238
r215.JPG,545.1329345703125,527.470703125,157.782470703125,77.5839614868164,28.98453140258789,6907.5,0.37358921672893874,0.9777611704378142,132.65050876201244,196.65234595816847,224.48431317128322,17.426758659471478
r188.JPG,723.7024536132812,597.7933349609375,31.867450714111328,77.20110321044922,25.86318588256836,5682.0,0.3350105737746473,0.9058281836216615,135.51604686704025,186.1577517405332,211.88503990490744,31.246213295558295
r203.JPG,500.9200439453125,545.7850341796875,84.97325134277344,78.835205078125,25.0969181060791,6173.5,0.31834658235756824,0.9932097736137024,123.19370574350904,181.2048780487805,219.7944925255704,22.94353459198263
r361.JPG,667.5684204101562,663.0023193359375,86.55916595458984,91.12028503417969,26.29346466064453,7240.5,0.28855775254414223,0.9619573099549608,140.81724461105904,194.91056366314098,224.88311688311688,22.047452383206448
r003.JPG,746.025390625,628.8754272460938,75.4019775390625,66.24687194824219,25.649160385131836,5120.5,0.38717541871518385,0.9592326838589708,129.46353968856818,191.7660463349791,222.81029244208128,25.21417387236746
r217.JPG,692.34228515625,546.1292114257812,119.93256378173828,70.06536102294922,20.871070861816406,4394.5,0.29788001598936015,0.9565584211021003,121.68736239542052,179.23690004403346,215.3736239542052,21.263773070035185
r017.JPG,804.18359375,639.5162353515625,149.5923614501953,82.64554595947266,28.36381721496582,7121.0,0.34319837670229364,0.9669566001522036,125.17733315060984,186.9543648074551,218.02357133068384,24.183404200158407
r349.JPG,739.9119262695312,589.7312622070312,8.697945594787598,79.45608520507812,26.479936599731445,6469.0,0.3332650549216724,0.9786855449703268,127.9676983173077,198.10081129807693,235.169921875,18.97094553924888
r163.JPG,588.4392700195312,492.6387939453125,86.82019805908203,67.70862579345703,27.72907066345215,5677.5,0.4095352746936377,0.9625603235229814,128.4695830485304,193.89490772385508,228.75034176349965,23.738163687028106
r215.JPG,621.0802001953125,626.717529296875,171.43101501464844,80.63080596923828,22.444900512695312,5443.5,0.2783663172269212,0.9574358143419983,104.77290982110259,165.578860898138,203.56060606060606,19.6365756783394
r413.JPG,561.4638671875,629.08935546875,74.95610046386719,80.70643615722656,26.1168155670166,6104.0,0.32360263704542314,0.9217990580378509,111.35817941952507,177.09218337730871,214.21289577836413,27.269526514588303
r201.JPG,701.5889282226562,555.3115234375,151.03541564941406,79.54277038574219,30.101829528808594,7145.0,0.3784357696221788,0.9498581547272535,119.16582434093704,170.9433137549515,204.22565223330147,23.415454216667626
r375.JPG,578.469482421875,690.7654418945312,128.69503784179688,50.1776008605957,21.039348602294922,3187.5,0.41929761968386675,0.96107689949069,155.05331717661315,213.55983035443805,243.77037261435927,22.695099702670323
r203.JPG,511.4910888671875,655.9973754882812,148.18841552734375,72.8952865600586,22.709774017333984,4949.5,0.31153967682976796,0.9516980856217547,113.02743484224966,175.39780521262003,217.86165000979815,19.585263947929924
r188.JPG,634.2427368164062,587.8861694335938,44.431156158447266,89.4688491821289,29.251998901367188,8221.0,0.3269517733688495,0.9998788359274616,124.71448965024982,185.26052819414704,219.03925767309065,17.97735659062585
r229.JPG,622.7612915039062,457.5810241699219,116.56268310546875,79.78785705566406,26.96573829650879,6389.0,0.3379679476501809,0.9452221694964614,119.43841240875912,185.70544403892944,223.62439172749393,25.6214953042892
r163.JPG,648.5037231445312,554.2227172851562,77.80779266357422,73.6971435546875,25.9318904876709,5870.0,0.35187103918658597,0.9776950005351365,108.97833278200463,180.06897122064174,222.76910353953028,22.131283591521786
r003.JPG,761.55126953125,804.8135375976562,147.68515014648438,69.6490707397461,24.846994400024414,5354.5,0.3567455263383029,0.9848721611967864,129.98182809376704,192.9852807559513,226.10648737052517,23.44102023383332
r349.JPG,685.6516723632812,575.4641723632812,9.026155471801758,63.59560012817383,18.79242706298828,3326.5,0.29549885566160333,0.8859877389486968,139.01525618883133,213.8580886586068,248.07253886010363,16.015846721533446
r203.JPG,732.2241821289062,654.8923950195312,158.8433380126953,79.1407699584961,21.755788803100586,5202.0,0.2748998880666691,0.9617127411235686,118.64008941877795,174.48043964232488,211.9769001490313,26.70839493306527
r217.JPG,655.5699462890625,623.0671997070312,149.20423889160156,71.40748596191406,24.675922393798828,5227.5,0.34556492308047354,0.9443370518263564,135.43646818772027,193.90855128918568,225.4210721572992,24.543671219794906
r017.JPG,727.7363891601562,657.3298950195312,166.50106811523438,82.07471466064453,28.725297927856445,7195.0,0.34998961673674206,0.9714199142163507,128.89170163801273,190.5965886015974,219.57222147015025,28.25716668049522
r201.JPG,657.4327392578125,652.13134765625,5.3281683921813965,77.07869720458984,28.18789291381836,6859.5,0.3657027678996609,1.0049526720508044,134.07418988061397,189.7379192723138,219.5966458214895,18.742128445454398
r215.JPG,581.11181640625,696.3478393554688,154.8642578125,75.95726776123047,22.681682586669922,5116.5,0.2986110908829574,0.9453192523081181,121.70090805902383,178.38214150586455,208.78168747635263,25.761267081667206
r375.JPG,666.8707885742188,688.17041015625,98.03515625,48.88860321044922,23.25637435913086,3511.5,0.4757013461607787,0.9830897343087737,132.52842163355407,193.50027593818984,231.36506622516555,25.931605768968282
r163.JPG,573.9810791015625,634.9881591796875,143.592529296875,69.32511901855469,27.66352081298828,5966.0,0.39904036523304365,0.9902282209543481,120.26934378060724,186.42523669604964,225.18021547502448,24.806607167363442
r229.JPG,614.1656494140625,534.2865600585938,88.7398681640625,81.03998565673828,29.492063522338867,7283.0,0.3639199005693145,0.9699646818700757,110.34626186973385,173.19673665908786,214.2226828942089,24.352372113667556
r413.JPG,709.907958984375,707.0451049804688,30.725093841552734,82.25959014892578,32.27046585083008,8019.5,0.39230034811025005,0.9616247727999229,114.53744815808734,188.72725054891436,233.01927299341304,12.469521734348433
r349.JPG,550.19873046875,626.4623413085938,10.164029121398926,72.78880310058594,26.176162719726562,5803.0,0.35961798524910554,0.9694650075551036,132.0686831550802,199.3711564171123,233.88185160427807,23.203632283444335
r017.JPG,441.0609130859375,628.53173828125,98.1491470336914,79.7466812133789,27.447593688964844,6802.0,0.3441847769880614,0.9891675494543455,127.36435105774729,190.83604917095482,220.44110920526015,21.22234220184236
r215.JPG,683.877685546875,695.852294921875,19.53635025024414,75.11675262451172,27.003042221069336,6180.0,0.35948095834294413,0.9698154583563706,113.99411296738266,185.95751789976134,225.42291169451073,13.810096727866595
r188.JPG,662.4923095703125,741.03076171875,41.63546371459961,82.44377136230469,27.175878524780273,7032.5,0.3296292500418746,0.9991217777454556,134.22640441488608,189.47912834300269,220.4279043441347,29.86727774796402
r217.JPG,462.8063659667969,610.9876708984375,44.92143249511719,66.54496002197266,22.922840118408203,4675.0,0.34447146877598617,0.9755468899345728,134.12764632627648,193.2384806973848,225.71627231216272,23.006851201557584
r163.JPG,694.1265869140625,735.583251953125,171.44252014160156,72.32427215576172,26.143600463867188,5900.0,0.3614775466742731,0.9932364964770471,114.04630850362558,185.3233355306526,226.62722478576137,19.428798585213816
r203.JPG,596.8089599609375,739.7296142578125,177.29527282714844,75.19808959960938,23.60395050048828,5460.5,0.31389029463603413,0.9792442633164513,127.06127886323269,189.09413854351686,225.70781527531082,24.63098492390561
r201.JPG,455.6236267089844,640.8555297851562,137.0022430419922,74.7904281616211,30.1146240234375,7132.5,0.4026534512994124,1.0080183607128645,130.5741705511379,186.39018371264052,218.97792706333973,28.323342793461826
r215.JPG,467.5982971191406,690.5054321289062,45.89322280883789,78.34445190429688,25.997867584228516,6319.5,0.3318405701017182,0.9876131672397837,145.52883132901636,197.40749306197964,222.45744680851064,26.77116728055611
r188.JPG,528.1962280273438,766.402099609375,142.8910369873047,89.52564239501953,28.162845611572266,7779.5,0.31457853703308375,0.9821500250677102,132.65946217642625,195.67944207087208,230.8394068861523,17.48642148896047
r003.JPG,600.2671508789062,832.2227783203125,28.60675621032715,71.89736938476562,28.750370025634766,6436.0,0.39988069482451327,0.9910823083246202,128.9178685289206,207.68012752391073,243.28541065735538,16.129645362642176
r217.JPG,583.5525512695312,630.8953857421875,158.98580932617188,63.908084869384766,20.710222244262695,3652.0,0.32406263286703413,0.8782948445376535,138.3940990516333,194.60563751317176,224.39067439409905,27.5362704794595
r349.JPG,574.4603271484375,719.72265625,50.443660736083984,78.09972381591797,27.326644897460938,6501.0,0.3498942577808621,0.9696041864427369,134.12960191559412,205.33552828494462,241.62900329242743,20.826847284945604
r229.JPG,503.2059631347656,569.9259033203125,131.1636199951172,74.90129089355469,27.491436004638672,6511.5,0.3670355434021542,1.0065710694945713,125.54919874194998,206.18571214617344,243.15485996705107,14.609776959293608
r017.JPG,678.8703002929688,741.518310546875,171.33851623535156,77.32981872558594,28.246822357177734,6858.0,0.36527723487125896,0.9993808361490962,135.76877133105802,206.62372013651878,233.98734357224117,15.974735166223407
r203.JPG,684.7415771484375,730.837158203125,165.49964904785156,72.69926452636719,25.019433975219727,5549.0,0.34414975362158534,0.9710852433116961,124.61116946778712,187.78483893557424,225.12447478991598,30.62016832859715
r217.JPG,495.67156982421875,662.969482421875,42.50956726074219,64.76183319091797,25.27178192138672,5018.0,0.3902264756293336,0.9759459931443024,137.28899613899614,193.70868725868726,225.42741312741313,27.01981580851512
r229.JPG,629.1285400390625,606.1673583984375,59.903472900390625,72.28414154052734,24.591779708862305,5285.5,0.34020988815471376,0.9464620765136124,127.95161883738042,199.01122148638706,232.9569536423841,15.424540725180337
r229.JPG,491.1552429199219,687.3213500976562,124.38471984863281,75.64368438720703,26.01177215576172,5760.5,0.34387235849872044,0.9318965267551979,129.03064488971208,203.4042768142785,238.8865128809564,24.739410877713173
r029.JPG,536.8556518554688,498.8439636230469,123.73265838623047,73.25372314453125,22.05853843688965,4857.5,0.3011251509137311,0.9568778474909195,132.91547049441786,196.39673046251994,223.50259170653908,31.201649787847806
r029.JPG,666.2719116210938,497.68267822265625,94.81370544433594,69.92314910888672,21.12447738647461,4556.5,0.3021099257640535,0.9819164803307402,124.8952502120441,185.9156064461408,217.18066157760813,30.37603472385214
r029.JPG,479.30902099609375,621.1851196289062,45.633384704589844,83.51487731933594,23.00469207763672,6079.0,0.2754562158987991,1.0071681852474723,128.93908303943573,203.40333440205194,237.1263225392754,14.256406785546162
r015.JPG,490.08935546875,506.77899169921875,129.3806915283203,73.23468017578125,22.810266494750977,4902.5,0.3114680973549789,0.9341585243087801,133.38309636650868,196.73222748815166,229.8842812006319,16.001554218676485
r029.JPG,758.5016479492188,643.193115234375,156.55453491210938,72.44622039794922,21.770774841308594,4706.0,0.30050946373352655,0.9497568425881225,114.67965545529123,182.9165299425759,219.18847415914684,24.369198000912885
r029.JPG,541.544921875,727.06591796875,83.06256866455078,65.51731872558594,20.361093521118164,3996.5,0.31077421843831826,0.9536142455965662,122.78616200578593,189.84474445515912,225.03061716489876,21.165441887589996
r015.JPG,609.8307495117188,538.7374267578125,177.0498809814453,82.3809585571289,25.956466674804688,6687.5,0.31507847358688595,0.995500557518386,149.51750181554104,212.62774146695716,241.51474219317356,12.971067100928554
r001.JPG,557.3208618164062,521.5731201171875,61.46918487548828,78.40221405029297,29.065704345703125,6929.0,0.3707255553657992,0.9678577006782321,131.19328915832511,201.53926406316086,237.64542506696742,13.771198322445004
r015.JPG,484.3566589355469,704.5363159179688,174.26963806152344,72.06522369384766,22.947925567626953,4714.0,0.31843272512572607,0.907340996056542,152.10306748466257,205.34642126789367,231.74948875255623,20.77779877501272
r149.JPG,738.2166137695312,528.3665161132812,100.2425765991211,82.07071685791016,21.305837631225586,5373.0,0.25960340602498444,0.9780929487938971,115.73851971907077,183.86763911399242,225.26922384296776,20.843005681940728
r001.JPG,731.0433349609375,534.7442626953125,89.0586166381836,76.55675506591797,24.379531860351562,5639.5,0.3184504337907211,0.9617935254157227,112.12682842884185,182.4818447771468,218.9798657718121,28.08756417562137
r015.JPG,695.6749267578125,734.124755859375,139.97586059570312,83.97042083740234,28.51503562927246,7490.5,0.33958428866860235,0.9957737817678085,141.9126124951089,209.76327116212337,243.39428720490415,18.78495586406428
r411.JPG,583.8875732421875,449.8752746582031,10.189615249633789,63.577674865722656,19.585371017456055,3750.5,0.3080542196426774,0.9587444281099841,115.23757047667863,178.20399794976936,214.16068682726808,20.101536278742866
r015.JPG,574.0203247070312,742.7048950195312,140.21865844726562,81.27320098876953,22.665021896362305,5730.0,0.27887448286298205,0.9901505688217654,149.81872138375445,198.3647617432593,223.29506528743428,20.020319937722732
r149.JPG,586.7203369140625,581.1129150390625,49.5485725402832,65.488525390625,22.188392639160156,4509.0,0.33881344108469624,0.9877324199777271,127.1238177128117,191.47334479793636,228.7951418744626,26.605455704756842
